Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;Status;Objektart;Attribut Verkehr;Attribut Ver-/Entsorgung;Attribut Ver-/Entsorgung unterirdisch;;
01.08.10;#061.F320;;DGM - Randlinie;Linie;661;Photogrammetrie/Laser;DGM;;;;;
01.11.08;#061.F920;;DGM - Randlinie;Linie;240;Planung;DGM;;;;;
01.11.08;#061.F022;;DGM - Pflasterkante;Linie;661;Bestand;DGM;;;;;
29.01.13;#061.F122;;DGM - Pflasterkante;Linie;661;Dritter;DGM;;;;;
01.08.10;#061.F222;;DGM - Pflasterkante;Linie;661;Digitalisiert;DGM;;;;;
01.08.10;#061.F322;;DGM - Pflasterkante;Linie;661;Photogrammetrie/Laser;DGM;;;;;
01.11.08;#061.F922;;DGM - Pflasterkante;Linie;240;Planung;DGM;;;;;
01.08.10;#061.F323;;DGM - Orthophoto-Bruchkante;Linie;661;Photogrammetrie/Laser;DGM;;;;;
29.01.13;#062.F001;;DOM - Bruchkante, Mauern, Zäune;Linie;671;Bestand;DGM;;;;;
29.01.13;#062.F101;;DOM - Bruchkante, Mauern, Zäune;Linie;671;Dritter;DGM;;;;;
29.01.13;#062.F201;;DOM - Bruchkante, Mauern, Zäune;Linie;671;Digitalisiert;DGM;;;;;
29.01.13;#062.F301;;DOM - Bruchkante, Mauern, Zäune;Linie;671;Photogrammetrie/Laser;DGM;;;;;
29.01.13;#062.F901;;DOM - Bruchkante, Mauern, Zäune;Linie;234;Planung;DGM;;;;;
29.01.13;#062.F002;;DOM - Bruchkante, Bauliche Anlagen;Linie;672;Bestand;DGM;;;;;
29.01.13;#062.F102;;DOM - Bruchkante, Bauliche Anlagen;Linie;672;Dritter;DGM;;;;;
29.01.13;#062.F202;;DOM - Bruchkante, Bauliche Anlagen;Linie;672;Digitalisiert;DGM;;;;;
29.01.13;#062.F302;;DOM - Bruchkante, Bauliche Anlagen;Linie;672;Photogrammetrie/Laser;DGM;;;;;
29.01.13;#062.F902;;DOM - Bruchkante, Bauliche Anlagen;Linie;234;Planung;DGM;;;;;
29.01.13;#062.F003;;DOM - Bruchkante, Vegetation;Linie;673;Bestand;DGM;;;;;
29.01.13;#062.F103;;DOM - Bruchkante, Vegetation;Linie;673;Dritter;DGM;;;;;
29.01.13;#062.F203;;DOM - Bruchkante, Vegetation;Linie;673;Digitalisiert;DGM;;;;;
29.01.13;#062.F303;;DOM - Bruchkante, Vegetation;Linie;673;Photogrammetrie/Laser;DGM;;;;;
29.01.13;#062.F903;;DOM - Bruchkante, Vegetation;Linie;234;Planung;DGM;;;;;
01.12.07;#063.F001;;Hinweislinie zum Editieren von Daten;Linie;737;Bestand;Bearbeitungsobjekt;;;;;
29.01.13;#063.F101;;Hinweislinie zum Editieren von Daten;Linie;737;Dritter;Bearbeitungsobjekt;;;;;
01.08.10;#063.F201;;Hinweislinie zum Editieren von Daten;Linie;737;Digitalisiert;Bearbeitungsobjekt;;;;;
01.08.10;#063.F301;;Hinweislinie zum Editieren von Daten;Linie;737;Photogrammetrie/Laser;Bearbeitungsobjekt;;;;;
01.12.07;#063.F901;;Hinweislinie zum Editieren von Daten;Linie;264;Planung;Bearbeitungsobjekt;;;;;
29.01.13;#063.F001;;Hinweistext zum Editieren von Daten;Text;737;Bestand;Bearbeitungsobjekt;;;;;
29.01.13;#063.F101;;Hinweistext zum Editieren von Daten;Text;737;Dritter;Bearbeitungsobjekt;;;;;
01.08.10;#063.F201;;Hinweistext zum Editieren von Daten;Text;737;Digitalisiert;Bearbeitungsobjekt;;;;;
01.08.10;#063.F301;;Hinweistext zum Editieren von Daten;Text;737;Photogrammetrie/Laser;Bearbeitungsobjekt;;;;;
29.01.13;#063.F901;;Hinweistext zum Editieren von Daten;Text;264;Planung;Bearbeitungsobjekt;;;;;
01.12.07;#080.F001;;DGM - Urgelände, Umring;Linie;5031;Bestand;Umring;;;;;
29.01.13;#080.F101;;DGM - Urgelände, Umring;Linie;5031;Dritter;Umring;;;;;
01.12.07;#080.F901;;DGM - Urgelände, Umring;Linie;301;Planung;Umring;;;;;
29.01.13;#080.F001;;DGM - Urgelände, Umring;Text;5031;Bestand;Umring;;;;;
29.01.13;#080.F101;;DGM - Urgelände, Umring;Text;5031;Dritter;Umring;;;;;
29.01.13;#080.F901;;DGM - Urgelände, Umring;Text;301;Planung;Umring;;;;;
01.12.07;#080.F002;;DGM - Urgelände, Inring;Linie;5031;Bestand;Umring;;;;;
29.01.13;#080.F102;;DGM - Urgelände, Inring;Linie;5031;Dritter;Umring;;;;;
01.12.07;#080.F902;;DGM - Urgelände, Inring;Linie;301;Planung;Umring;;;;;
29.01.13;#080.F002;;DGM - Urgelände, Inring;Text;5031;Bestand;Umring;;;;;
29.01.13;#080.F102;;DGM - Urgelände, Inring;Text;5031;Dritter;Umring;;;;;
29.01.13;#080.F902;;DGM - Urgelände, Inring;Text;301;Planung;Umring;;;;;
01.12.04;#231.F901;;Tangentenpunkt;Punkt;214;Planung;Gradiente / Querprofil;;;;;
01.11.03;#231.F002;;Achspunkt;Punkt;720;Bestand;Gradiente / Querprofil;;;;;
29.01.13;#231.F102;;Achspunkt;Punkt;720;Dritter;Gradiente / Querprofil;;;;;
01.12.04;#231.F902;;Achspunkt;Punkt;214;Planung;Gradiente / Querprofil;;;;;
01.11.03;#231.F003;;Kreuzungspunkt;Punkt;721;Bestand;Gradiente / Querprofil;;;;;
29.01.13;#231.F103;;Kreuzungspunkt;Punkt;721;Dritter;Gradiente / Querprofil;;;;;
01.12.04;#231.F903;;Kreuzungspunkt;Punkt;261;Planung;Gradiente / Querprofil;;;;;
01.12.04;#231.F004;;Pfeil, Querneigung;Punkt;721;Bestand;Gradiente / Querprofil;;;;;
01.12.04;#231.F904;;Pfeil, Querneigung;Punkt;214;Planung;Gradiente / Querprofil;;;;;
01.12.04;#231.F005;;Regelquerschnitt Linie;Linie;52;Bestand;Gradiente / Querprofil;;;;;
01.12.04;#231.F905;;Regelquerschnitt Linie;Linie;252;Planung;Gradiente / Querprofil;;;;;
01.12.04;#231.F005;;Regelquerschnitt;Text;52;Bestand;Gradiente / Querprofil;;;;;
01.12.04;#231.F905;;Regelquerschnitt;Text;252;Planung;Gradiente / Querprofil;;;;;
01.12.04;#231.F006;;Quergefälle ( Darstellung );Linie;14;Bestand;Gradiente / Querprofil;;;;;
01.08.10;#231.F206;;Quergefälle ( Darstellung );Linie;720;Digitalisiert;Gradiente / Querprofil;;;;;
01.12.04;#231.F906;;Quergefälle ( Darstellung );Linie;214;Planung;Gradiente / Querprofil;;;;;
01.11.08;#231.F008;;Achshauptpunkt / Absteckung;Punkt;521;Bestand;Absteckung;;;;;
29.01.13;#231.F108;;Achshauptpunkt / Absteckung;Punkt;521;Dritter;Absteckung;;;;;
01.11.08;#231.F908;;Achshauptpunkt / Absteckung;Punkt;214;Planung;Absteckung;;;;;
29.01.13;#231.F008;;Achshauptpunkt / Absteckung;Text;5011;Bestand;Absteckung;;;;;
29.01.13;#231.F108;;Achshauptpunkt / Absteckung;Text;5011;Dritter;Absteckung;;;;;
29.01.13;#231.F908;;Achshauptpunkt / Absteckung;Text;214;Planung;Absteckung;;;;;
01.11.03;#232.F001;;Bauwerksbezeichnung, Brücke;Punkt;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F101;;Bauwerksbezeichnung, Brücke;Punkt;582;Dritter;Ing. Bauwerke;;;;;
01.12.04;#232.F901;;Bauwerksbezeichnung, Brücke;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.11.03;#232.F001;;ASB-Nummer;Text;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F101;;ASB-Nummer;Text;582;Dritter;Ing. Bauwerke;;;;;
01.12.04;#232.F901;;ASB-Nummer;Text;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F002;;Bauwerksbezeichnung, Brücke nicht unter Verkehr;Punkt;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F102;;Bauwerksbezeichnung, Brücke nicht unter Verkehr;Punkt;582;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F902;;Bauwerksbezeichnung, Brücke nicht unter Verkehr;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F003;;Bauwerksbezeichnung, Brücke fremd;Punkt;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F103;;Bauwerksbezeichnung, Brücke fremd;Punkt;582;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F903;;Bauwerksbezeichnung, Brücke fremd;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F004;;Bauwerksbezeichnung, Rad- Gehwegbrücke;Punkt;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F104;;Bauwerksbezeichnung, Rad- Gehwegbrücke;Punkt;582;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F904;;Bauwerksbezeichnung, Rad- Gehwegbrücke;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F005;;Bauwerksbezeichnung, Rad- Gehwegbrücke fremd;Punkt;582;Bestand;Ing. Bauwerke;;;;;
01.08.10;#232.F105;;Bauwerksbezeichnung, Rad- Gehwegbrücke fremd;Punkt;22;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F905;;Bauwerksbezeichnung, Rad- Gehwegbrücke fremd;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F006;;Bauwerksbezeichnung, Lärmschutzbauwerk;Punkt;590;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F106;;Bauwerksbezeichnung, Lärmschutzbauwerk;Punkt;590;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F906;;Bauwerksbezeichnung, Lärmschutzbauwerk;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F007;;Bauwerksbezeichnung, Lärmschutzbauwerk fremd;Punkt;590;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F107;;Bauwerksbezeichnung, Lärmschutzbauwerk fremd;Punkt;1102;Dritter;Kataster;;;;;
01.08.10;#232.F907;;Bauwerksbezeichnung, Lärmschutzbauwerk fremd;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F008;;Bauwerksbezeichnung, Stützbauwerk;Punkt;590;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F108;;Bauwerksbezeichnung, Stützbauwerk;Punkt;590;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F908;;Bauwerksbezeichnung, Stützbauwerk;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F009;;Bauwerksbezeichnung, Tunnel Trogbauwerk;Punkt;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F109;;Bauwerksbezeichnung, Tunnel Trogbauwerk;Punkt;582;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F909;;Bauwerksbezeichnung, Tunnel Trogbauwerk;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F010;;Bauwerksbezeichnung, Fähre fremd;Punkt;562;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F110;;Bauwerksbezeichnung, Fähre fremd;Punkt;562;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F910;;Bauwerksbezeichnung, Fähre fremd;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F011;;Bauwerksbezeichnung, Verkehrszeichenbrücke;Punkt;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F111;;Bauwerksbezeichnung, Verkehrszeichenbrücke;Punkt;582;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F911;;Bauwerksbezeichnung, Verkehrszeichenbrücke;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F012;;Bauwerksbezeichnung, Verkehrszeichenbrücke fremd;Punkt;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F112;;Bauwerksbezeichnung, Verkehrszeichenbrücke fremd;Punkt;582;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F912;;Bauwerksbezeichnung, Verkehrszeichenbrücke fremd;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F013;;Bauwerksbezeichnung, Mautkontrollgerätebrücke;Punkt;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F113;;Bauwerksbezeichnung, Mautkontrollgerätebrücke;Punkt;582;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F913;;Bauwerksbezeichnung, Mautkontrollgerätebrücke;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.08.10;#232.F014;;Bauwerksbezeichnung, Wasser und Tiefbaukonstruktionen;Punkt;562;Bestand;Ing. Bauwerke;;;;;
29.01.13;#232.F114;;Bauwerksbezeichnung, Wasser und Tiefbaukonstruktionen;Punkt;562;Dritter;Ing. Bauwerke;;;;;
01.08.10;#232.F914;;Bauwerksbezeichnung, Wasser und Tiefbaukonstruktionen;Punkt;222;Planung;Ing. Bauwerke;;;;;
01.11.03;#233.F002;;Befestigungswechsel;Linie;521;Bestand;Befestigung;;;;;
29.01.13;#233.F102;;Befestigungswechsel;Linie;521;Dritter;Befestigung;;;;;
01.12.04;#233.F902;;Befestigungswechsel;Linie;207;Planung;Befestigung;;;;;
29.01.13;#233.F003;;Befestigungsart Beton Fixtext (Bet);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F103;;Befestigungsart Beton Fixtext (Bet);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F903;;Befestigungsart Beton Fixtext (Bet);Punkt;213;Planung;Befestigung;;;;;
01.12.04;#233.F003;;Befestigungsart Beton (Bet);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F103;;Befestigungsart Beton (Bet);Text;527;Dritter;Befestigung;;;;;
01.12.04;#233.F903;;Befestigungsart Beton (Bet);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F003;;Befestigungsart Beton (Bet);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F103;;Befestigungsart Beton (Bet);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F903;;Befestigungsart Beton (Bet);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F004;;Befestigungsart Bitumen Fixtext (Bit);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F104;;Befestigungsart Bitumen Fixtext (Bit);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F904;;Befestigungsart Bitumen Fixtext (Bit);Punkt;213;Planung;Befestigung;;;;;
01.12.04;#233.F004;;Befestigungsart Bitumen (Bit);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F104;;Befestigungsart Bitumen (Bit);Text;527;Dritter;Befestigung;;;;;
01.12.04;#233.F904;;Befestigungsart Bitumen (Bit);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F004;;Befestigungsart Bitumen (Bit);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F104;;Befestigungsart Bitumen (Bit);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F904;;Befestigungsart Bitumen (Bit);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F005;;Befestigungsart Großpflaster, Natur Fixtext (Gpf);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F105;;Befestigungsart Großpflaster, Natur Fixtext (Gpf);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F905;;Befestigungsart Großpflaster, Natur Fixtext (Gpf);Punkt;213;Planung;Befestigung;;;;;
01.11.08;#233.F005;;Befestigungsart Großpflaster, Natur (Gpf);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F105;;Befestigungsart Großpflaster, Natur (Gpf);Text;527;Dritter;Befestigung;;;;;
01.11.08;#233.F905;;Befestigungsart Großpflaster, Natur (Gpf);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F005;;Befestigungsart Großpflaster, Natur (Gpf);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F105;;Befestigungsart Großpflaster, Natur (Gpf);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F905;;Befestigungsart Großpflaster, Natur (Gpf);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F006;;Befestigungsart Schotter Fixtext (Sd);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F106;;Befestigungsart Schotter Fixtext (Sd);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F906;;Befestigungsart Schotter Fixtext (Sd);Punkt;213;Planung;Befestigung;;;;;
01.11.08;#233.F006;;Befestigungsart Schotter (Sd);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F106;;Befestigungsart Schotter (Sd);Text;527;Dritter;Befestigung;;;;;
01.11.08;#233.F906;;Befestigungsart Schotter (Sd);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F006;;Befestigungsart Schotter (Sd);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F106;;Befestigungsart Schotter (Sd);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F906;;Befestigungsart Schotter (Sd);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F007;;Befestigungsart unbefestigt Fixtext (unb);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F107;;Befestigungsart unbefestigt Fixtext (unb);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F907;;Befestigungsart unbefestigt Fixtext (unb);Punkt;213;Planung;Befestigung;;;;;
01.11.08;#233.F007;;Befestigungsart unbefestigt (unb);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F107;;Befestigungsart unbefestigt (unb);Text;527;Dritter;Befestigung;;;;;
01.11.08;#233.F907;;Befestigungsart unbefestigt (unb);Text;527;Planung;Befestigung;;;;;
29.01.13;#233.F007;;Befestigungsart unbefestigt (unb);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F107;;Befestigungsart unbefestigt (unb);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F907;;Befestigungsart unbefestigt (unb);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F008;;Befestigungsart Kleinpflaster, Natur Fixtext (Kpf);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F108;;Befestigungsart Kleinpflaster, Natur Fixtext (Kpf);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F908;;Befestigungsart Kleinpflaster, Natur Fixtext (Kpf);Punkt;213;Planung;Befestigung;;;;;
01.08.10;#233.F008;;Befestigungsart Kleinpflaster, Natur (Kpf);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F108;;Befestigungsart Kleinpflaster, Natur (Kpf);Text;527;Dritter;Befestigung;;;;;
01.08.10;#233.F908;;Befestigungsart Kleinpflaster, Natur (Kpf);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F008;;Befestigungsart Kleinpflaster, Natur (Kpf);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F108;;Befestigungsart Kleinpflaster, Natur (Kpf);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F908;;Befestigungsart Kleinpflaster, Natur (Kpf);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F009;;Befestigungsart Verbundsteinpflaster Fixtext (Vpf);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F109;;Befestigungsart Verbundsteinpflaster Fixtext (Vpf);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F909;;Befestigungsart Verbundsteinpflaster Fixtext (Vpf);Punkt;213;Planung;Befestigung;;;;;
01.08.10;#233.F009;;Befestigungsart Verbundsteinpflaster (Vpf);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F109;;Befestigungsart Verbundsteinpflaster (Vpf);Text;527;Dritter;Befestigung;;;;;
01.08.10;#233.F909;;Befestigungsart Verbundsteinpflaster (Vpf);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F009;;Befestigungsart Verbundsteinpflaster (Vpf);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F109;;Befestigungsart Verbundsteinpflaster (Vpf);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F909;;Befestigungsart Verbundsteinpflaster (Vpf);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F010;;Befestigungsart Plattenbeton Fixtext (Pb);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F110;;Befestigungsart Plattenbeton Fixtext (Pb);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F910;;Befestigungsart Plattenbeton Fixtext (Pb);Punkt;213;Planung;Befestigung;;;;;
01.08.10;#233.F010;;Befestigungsart Plattenbeton (Pb);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F110;;Befestigungsart Plattenbeton (Pb);Text;527;Dritter;Befestigung;;;;;
01.08.10;#233.F910;;Befestigungsart Plattenbeton (Pb);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F010;;Befestigungsart Plattenbeton (Pb);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F110;;Befestigungsart Plattenbeton (Pb);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F910;;Befestigungsart Plattenbeton (Pb);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F011;;Befestigungsart Rasengitter Fixtext (Rg);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F111;;Befestigungsart Rasengitter Fixtext (Rg);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F911;;Befestigungsart Rasengitter Fixtext (Rg);Punkt;213;Planung;Befestigung;;;;;
01.08.10;#233.F011;;Befestigungsart Rasengitter (Rg);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F111;;Befestigungsart Rasengitter (Rg);Text;527;Dritter;Befestigung;;;;;
01.08.10;#233.F911;;Befestigungsart Rasengitter (Rg);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F011;;Befestigungsart Rasengitter (Rg);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F111;;Befestigungsart Rasengitter (Rg);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F911;;Befestigungsart Rasengitter (Rg);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F012;;Befestigungsart Splitt Fixtext (Sp);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F112;;Befestigungsart Splitt Fixtext (Sp);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F912;;Befestigungsart Splitt Fixtext (Sp);Punkt;213;Planung;Befestigung;;;;;
01.08.10;#233.F012;;Befestigungsart Splitt (Sp);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F112;;Befestigungsart Splitt (Sp);Text;527;Dritter;Befestigung;;;;;
01.08.10;#233.F912;;Befestigungsart Splitt (Sp);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F012;;Befestigungsart Splitt (Sp);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F112;;Befestigungsart Splitt (Sp);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F912;;Befestigungsart Splitt (Sp);Flaeche;213;Planung;Befestigung;;;;;
29.01.13;#233.F013;;Befestigungsart Gehwegplatten Fixtext (Gwp);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F113;;Befestigungsart Gehwegplatten Fixtext (Gwp);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F913;;Befestigungsart Gehwegplatten Fixtext (Gwp);Punkt;213;Planung;Befestigung;;;;;
01.08.10;#233.F013;;Befestigungsart Gehwegplatten (Gwp);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F113;;Befestigungsart Gehwegplatten (Gwp);Text;527;Dritter;Befestigung;;;;;
01.08.10;#233.F913;;Befestigungsart Gehwegplatten (Gwp);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F013;;Befestigungsart Gehwegplatten (Gwp);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F113;;Befestigungsart Gehwegplatten (Gwp);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F913;;Befestigungsart Gehwegplatten (Gwp);Flaeche;213;Planung;Befestigung;;;;;
01.08.10;#233.F014;;Befestigungsart Zuordnungstrich;Linie;527;Bestand;Befestigung;;;;;
29.01.13;#233.F114;;Befestigungsart Zuordnungstrich;Linie;527;Dritter;Befestigung;;;;;
01.08.10;#233.F914;;Befestigungsart Zuordnungstrich;Linie;213;Planung;Befestigung;;;;;
29.01.13;#233.F015;;Befestigungsart Schlackeplaster Fixtext (Spl);Punkt;527;Bestand;Befestigung;;;;;
29.01.13;#233.F115;;Befestigungsart Schlackeplaster Fixtext (Spl);Punkt;527;Dritter;Befestigung;;;;;
29.01.13;#233.F915;;Befestigungsart Schlackeplaster Fixtext (Spl);Punkt;213;Planung;Befestigung;;;;;
29.01.13;#233.F015;;Befestigungsart Schlackeplaster (Spl);Text;527;Bestand;Befestigung;;;;;
29.01.13;#233.F115;;Befestigungsart Schlackeplaster (Spl);Text;527;Dritter;Befestigung;;;;;
29.01.13;#233.F915;;Befestigungsart Schlackeplaster (Spl);Text;213;Planung;Befestigung;;;;;
29.01.13;#233.F015;;Befestigungsart Schlackeplaster (Spl);Flaeche;527;Bestand;Befestigung;;;;;
29.01.13;#233.F115;;Befestigungsart Schlackeplaster (Spl);Flaeche;527;Dritter;Befestigung;;;;;
29.01.13;#233.F915;;Befestigungsart Schlackeplaster (Spl);Flaeche;213;Planung;Befestigung;;;;;
01.11.03;#23B.F001;;Brückenerfassung;Linie;580;Bestand;Ing. Bauwerke;;;;;
29.01.13;#23B.F101;;Brückenerfassung;Linie;580;Dritter;Ing. Bauwerke;;;;;
01.12.04;#23B.F901;;Brückenerfassung;Linie;221;Planung;Ing. Bauwerke;;;;;
01.11.03;#23B.F002;;Dehnungsfuge;Linie;580;Bestand;Ing. Bauwerke;;;;;
29.01.13;#23B.F102;;Dehnungsfuge;Linie;580;Dritter;Ing. Bauwerke;;;;;
01.12.04;#23B.F902;;Dehnungsfuge;Linie;221;Planung;Ing. Bauwerke;;;;;
01.11.03;#23B.F002;;Dehnungsfuge, Text;Text;582;Bestand;Ing. Bauwerke;;;;;
29.01.13;#23B.F102;;Dehnungsfuge, Text;Text;582;Dritter;Ing. Bauwerke;;;;;
01.12.04;#23B.F902;;Dehnungsfuge, Text;Text;221;Planung;Ing. Bauwerke;;;;;
01.12.04;#23B.F003;;Bauwerk, Lichte Weite;Text;585;Bestand;Ing. Bauwerke;;;;;
29.01.13;#23B.F103;;Bauwerk, Lichte Weite;Text;585;Dritter;Ing. Bauwerke;;;;;
01.08.10;#23B.F203;;Bauwerk, Lichte Weite;Text;585;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;#23B.F303;;Bauwerk, Lichte Weite;Text;585;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.12.04;#23B.F903;;Bauwerk, Lichte Weite;Text;254;Planung;Ing. Bauwerke;;;;;
01.12.04;#23B.F004;;Bauwerk, Lichte Höhe;Text;585;Bestand;Ing. Bauwerke;;;;;
29.01.13;#23B.F104;;Bauwerk, Lichte Höhe;Text;585;Dritter;Ing. Bauwerke;;;;;
01.08.10;#23B.F204;;Bauwerk, Lichte Höhe;Text;585;Digitalisiert;Ing. Bauwerke;;;;;
01.08.10;#23B.F304;;Bauwerk, Lichte Höhe;Text;585;Photogrammetrie/Laser;Ing. Bauwerke;;;;;
01.12.04;#23B.F904;;Bauwerk, Lichte Höhe;Text;254;Planung;Ing. Bauwerke;;;;;
