Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;CAD-Ebene
04.12.12;43002-1320;ALKIS-BB;[AX_Wald] Nadelwald mit Laubholz;Flaeche;0;128
04.12.12;43003;ALKIS-BB;Textreferenz auf [AX_Gehoelz];Text;1,8 / S / frei platzierbar;130
04.12.12;43003;ALKIS-BB;[AX_Gehoelz] Allgemein;Flaeche;0;128
04.12.12;43003-1400;ALKIS-BB;[AX_Gehoelz] Latschenkiefer;Flaeche;0;128
04.12.12;43004;ALKIS-BB;[AX_Heide] Allgemein;Flaeche;0;128
04.12.12;43004;ALKIS-BB;Textreferenz auf [AX_Heide];Text;1,8 / S / frei platzierbar;130
04.12.12;43005;ALKIS-BB;[AX_Moor] Allgemein;Flaeche;0;128
04.12.12;43005;ALKIS-BB;Textreferenz auf [AX_Moor];Text;1,8 / S / frei platzierbar;130
04.12.12;43006;ALKIS-BB;[AX_Sumpf] Allgemein;Flaeche;0;128
04.12.12;43006;ALKIS-BB;Textreferenz auf [AX_Sumpf];Text;1,8 / S / frei platzierbar;130
04.12.12;43007;ALKIS-BB;Textreferenz auf [AX_UnlandVegetationsloseFlaeche];Text;1,8 / S / frei platzierbar;130
04.12.12;43007;ALKIS-BB;[AX_UnlandVegetationsloseFlaeche] Allgemein;Flaeche;0;128
04.12.12;43007-1000;ALKIS-BB;[AX_UnlandVegetationsloseFlaeche] Vegetationslose Fläche;Flaeche;0;128
04.12.12;43007-1100;ALKIS-BB;[AX_UnlandVegetationsloseFlaeche] Gewässerbegleitfläche;Flaeche;0;128
04.12.12;43007-1110;ALKIS-BB;[AX_UnlandVegetationsloseFlaeche] Bebaute Gewässerbegleitfläche;Flaeche;0;128
04.12.12;43007-1120;ALKIS-BB;[AX_UnlandVegetationsloseFlaeche] Unbebaute Gewässerbegleitfläche;Flaeche;0;128
04.12.12;43007-1200;ALKIS-BB;[AX_UnlandVegetationsloseFlaeche] Sukzessionsfläche;Flaeche;0;128
04.12.12;44001;ALKIS-BB;Textreferenz auf [AX_Fließgewässer];Text;1,8 / S / frei platzierbar;130
04.12.12;44001;ALKIS-BB;[AX_Fliessgewaesser] Allgemein;Flaeche;0;128
04.12.12;44001-8200;ALKIS-BB;[AX_Fliessgewaesser] Fluss;Flaeche;0;128
04.12.12;44001-8210;ALKIS-BB;[AX_Fliessgewaesser] Altwasser;Flaeche;0;128
04.12.12;44001-8220;ALKIS-BB;[AX_Fliessgewaesser] Altarm;Flaeche;0;128
04.12.12;44001-8230;ALKIS-BB;[AX_Fliessgewaesser] Flussmündungstrichter;Flaeche;0;128
04.12.12;44001-8300;ALKIS-BB;[AX_Fliessgewaesser] Kanal;Flaeche;0;128
04.12.12;44001-8400;ALKIS-BB;[AX_Fliessgewaesser] Graben;Flaeche;0;128
04.12.12;44001-8410;ALKIS-BB;[AX_Fliessgewaesser] Fleet;Flaeche;0;128
04.12.12;44001-8500;ALKIS-BB;[AX_Fliessgewaesser] Bach;Flaeche;0;128
04.12.12;44005;ALKIS-BB;Textreferenz auf [AX_Hafenbecken];Text;1,8 / S / frei platzierbar;130
04.12.12;44005;ALKIS-BB;[AX_Hafenbecken] Allgemein;Flaeche;0;128
04.12.12;44005-8810;ALKIS-BB;[AX_Hafenbecken] Sportboothafenbecken;Flaeche;0;128
04.12.12;44006;ALKIS-BB;Textreferenz auf [AX_StehendesGewaesser];Text;1,8 / S / frei platzierbar;130
04.12.12;44006;ALKIS-BB;[AX_StehendesGewaesser] Allgemein;Flaeche;0;128
04.12.12;44006-8610;ALKIS-BB;[AX_StehendesGewaesser] See;Flaeche;0;128
04.12.12;44006-8620;ALKIS-BB;[AX_StehendesGewaesser] Teich;Flaeche;0;128
04.12.12;44006-8630;ALKIS-BB;[AX_StehendesGewaesser] Stausee;Flaeche;0;128
04.12.12;44006-8631;ALKIS-BB;[AX_StehendesGewaesser] Speicherbecken;Flaeche;0;128
04.12.12;44006-8640;ALKIS-BB;[AX_StehendesGewaesser] Baggersee;Flaeche;0;128
04.12.12;44006-9999;ALKIS-BB;[AX_StehendesGewaesser] Sonstiges;Flaeche;0;128
04.12.12;44007;ALKIS-BB;Textreferenz auf [AX_Meer];Text;1,8 / S / frei platzierbar;130
04.12.12;44007;ALKIS-BB;[AX_Meer] Allgemein;Flaeche;0;128
04.12.12;44007-8710;ALKIS-BB;[AX_Meer] Küstengewässer;Flaeche;0;128
04.12.12;51001;ALKIS-BB;Textreferenz auf [AX_Turm];Text;1,8 / S / frei platzierbar;130
04.12.12;51001;ALKIS-BB;[AX_Turm] Allgemein;Punkt;V86;127
04.12.12;51001-1001;ALKIS-BB;[AX_Turm] Wasserturm;Punkt;V86;127
04.12.12;51001-1002;ALKIS-BB;[AX_Turm] Kirchturm, Glockenturm;Punkt;V86;127
04.12.12;51001-1003;ALKIS-BB;[AX_Turm] Aussichtsturm;Punkt;V86;127
04.12.12;51001-1004;ALKIS-BB;[AX_Turm] Kontrollturm;Punkt;V86;127
04.12.12;51001-1005;ALKIS-BB;[AX_Turm] Kühlturm;Punkt;V86;127
04.12.12;51001-1006;ALKIS-BB;[AX_Turm] Leuchtturm;Punkt;V86;127
04.12.12;51001-1007;ALKIS-BB;[AX_Turm] Feuerwachturm;Punkt;V86;127
04.12.12;51001-1008;ALKIS-BB;[AX_Turm] Sende-, Funkturm, Fernmeldeturm;Punkt;V86;127
04.12.12;51001-1009;ALKIS-BB;[AX_Turm] Stadt-Torturm;Punkt;V86;127
04.12.12;51001-1010;ALKIS-BB;[AX_Turm] Förderturm;Punkt;V86;127
04.12.12;51001-1011;ALKIS-BB;[AX_Turm] Bohrturm;Punkt;V86;127
04.12.12;51001-1012;ALKIS-BB;[AX_Turm] Schloss- Burgturm;Punkt;V86;127
04.12.12;51001-9998;ALKIS-BB;[AX_Turm] Nach Quellenlage nicht zu spezifizieren;Punkt;V86;127
04.12.12;51001-9999;ALKIS-BB;[AX_Turm] Sonstiges;Punkt;V86;127
04.12.12;51002;ALKIS-BB;Textreferenz auf [AX_BauwerkOderAnlageFuerIndustrieUndGewerbe];Text;1,8 / S / frei platzierbar;130
04.12.12;51002-1210;ALKIS-BB;[Bauwerk-Funktion] Klärbecken;Punkt;V33;127
04.12.12;51002-1215;ALKIS-BB;[Bauwerk-Funktion] Biogasanlage;Punkt;V50;127
04.12.12;51002-1220;ALKIS-BB;[Bauwerk-Funktion] Windrad;Punkt;V37;127
04.12.12;51002-1230;ALKIS-BB;[Bauwerk-Funktion] Solarzellen;Punkt;V01;127
04.12.12;51002-1240;ALKIS-BB;[Bauwerk-Funktion] Wasserrad;Punkt;V38;127
04.12.12;51002-1250;ALKIS-BB;[Bauwerk-Funktion] Mast;Punkt;V17;127
04.12.12;51002-1260;ALKIS-BB;[Bauwerk-Funktion] Funkmast;Punkt;V22;127
04.12.12;51002-1270;ALKIS-BB;[Bauwerk-Funktion] Antenne;Punkt;V22;127
04.12.12;51002-1280;ALKIS-BB;[Bauwerk-Funktion] Radioteleskop;Punkt;V22;127
04.12.12;51002-1290;ALKIS-BB;[Bauwerk-Funktion] Schornstein, Schlot, Esse;Punkt;V72;127
04.12.12;51002-1310;ALKIS-BB;[Bauwerk-Funktion] Stollenmundloch;Punkt;V78;127
04.12.12;51002-1320;ALKIS-BB;[Bauwerk-Funktion] Schachtöffnung;Punkt;V78;127
04.12.12;51002-1330;ALKIS-BB;[Bauwerk-Funktion] Kran;Punkt;V69;127
04.12.12;51002-1331;ALKIS-BB;[Bauwerk-Funktion] Drehkran;Punkt;V69;127
04.12.12;51002-1332;ALKIS-BB;[Bauwerk-Funktion] Portalkran;Punkt;V70;127
04.12.12;51002-1333;ALKIS-BB;[Bauwerk-Funktion] Laufkran, Brückenlaufkran;Punkt;V71;127
04.12.12;51002-1340;ALKIS-BB;[Bauwerk-Funktion] Trockendock;Punkt;V77;127
04.12.12;51002-1350;ALKIS-BB;[Bauwerk-Funktion] Hochofen;Punkt;V72;127
04.12.12;51002-1360;ALKIS-BB;[Bauwerk-Funktion] Merkzeichen, Merkstein;Punkt;V56;127
04.12.12;51002-1370;ALKIS-BB;[Bauwerk-Funktion] Hydrant;Punkt;V25;127
04.12.12;51002-1371;ALKIS-BB;[Bauwerk-Funktion] Oberflurhydrant;Punkt;V25;127
04.12.12;51002-1372;ALKIS-BB;[Bauwerk-Funktion] Unterflurhydrant;Punkt;V26;127
04.12.12;51002-1380;ALKIS-BB;[Bauwerk-Funktion] Schieberkappe;Punkt;V04;127
04.12.12;51002-1390;ALKIS-BB;[Bauwerk-Funktion] Einsteigeschacht;Punkt;V27;127
04.12.12;51002-1400;ALKIS-BB;[Bauwerk-Funktion] Umformer;Punkt;V01;127
04.12.12;51002-9999;ALKIS-BB;[Bauwerk-Funktion] Sonstiges;Punkt;U18;127
04.12.12;51003;ALKIS-BB;Textreferenz auf [AX_VorratsbehaelterSpeicherbauwerk];Text;1,8 / S / frei platzierbar;130
04.12.12;51003;ALKIS-BB;[AX_VorratsbehaelterSpeicherbauwerk] Allgemein;Punkt;U18;127
04.12.12;51003-1201;ALKIS-BB;[AX_VorratsbehaelterSpeicherbauwerk] Silo;Punkt;U18;127
04.12.12;51003-1202;ALKIS-BB;[AX_VorratsbehaelterSpeicherbauwerk] Fülltrichter;Punkt;U18;127
04.12.12;51003-1203;ALKIS-BB;[AX_VorratsbehaelterSpeicherbauwerk] Bunker;Punkt;U18;127
04.12.12;51003-1204;ALKIS-BB;[AX_VorratsbehaelterSpeicherbauwerk] Getreideheber;Punkt;U18;127
04.12.12;51003-1205;ALKIS-BB;[AX_VorratsbehaelterSpeicherbauwerk] Tank;Punkt;U18;127
04.12.12;51003-1206;ALKIS-BB;[AX_VorratsbehaelterSpeicherbauwerk] Gasometer;Punkt;U18;127
04.12.12;51003-9999;ALKIS-BB;[AX_VorratsbehaelterSpeicherbauwerk] Sonstiges;Punkt;U18;127
04.12.12;51004;ALKIS-BB;Textreferenz auf [AX_Transportanlage];Text;1,8 / S / frei platzierbar;130
04.12.12;51005;ALKIS-BB;Textreferenz auf [AX_Leitung];Text;1,8 / S / frei platzierbar;130
04.12.12;51006;ALKIS-BB;Textreferenz auf [AX_BauwerkOderAnlageFuerSportFreizeitUndErholung];Text;1,8 / S / frei platzierbar;130
04.12.12;51009;ALKIS-BB;Textreferenz auf [AX_SonstigesBauwerkOderSonstigeEinrichtung];Text;1,8 / S / frei platzierbar;130
04.12.12;51009;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Allgemein;Flaeche;0;127
04.12.12;51009-1610;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Überdachung;Flaeche;0;133
04.12.12;51009-1611;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Carport;Flaeche;0;133
04.12.12;51009-1620;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Treppe;Flaeche;0;133
04.12.12;51009-1621;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Freitreppe;Flaeche;0;133
04.12.12;51009-1622;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Rolltreppe;Flaeche;0;133
04.12.12;51009-1630;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Treppenunterkante;Flaeche;0;133
04.12.12;51009-1640;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Kellereingang;Flaeche;0;133
04.12.12;51009-1650;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Rampe;Flaeche;0;133
04.12.12;51009-1670;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Terrasse;Flaeche;0;133
04.12.12;51009-1700;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Mauer;Flaeche;0;127
04.12.12;51009-1701;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Mauerkante, rechts;Flaeche;0;127
04.12.12;51009-1702;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Mauerkante, links;Flaeche;0;127
04.12.12;51009-1703;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Mauermitte;Flaeche;0;127
04.12.12;51009-1720;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Stützmauer;Flaeche;0;127
04.12.12;51009-1721;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Stützmauer, rechts;Flaeche;0;127
04.12.12;51009-1722;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Stützmauer, links;Flaeche;0;127
04.12.12;51009-1723;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Stützmauermitte;Flaeche;0;127
04.12.12;51009-1740;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Zaun;Flaeche;0;127
04.12.12;51009-1750;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Denkmal, Denkstein, Standbild;Flaeche;0;127
04.12.12;51009-1760;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Bildstock, Wegekreuz, Gipfelkreuz;Flaeche;0;127
04.12.12;51009-1761;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Bildstock;Flaeche;0;127
04.12.12;51009-1762;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Wegekreuz;Flaeche;0;127
04.12.12;51009-1763;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Gipfelkreuz;Flaeche;0;127
04.12.12;51009-1770;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Meilenstein, historischer Grenzstein;Flaeche;0;127
04.12.12;51009-1780;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Brunnen;Flaeche;0;127
04.12.12;51009-1781;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Brunnen (Trinkwasserversorgung);Flaeche;0;127
04.12.12;51009-1782;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Springbrunnen, Zierbrunnen;Flaeche;0;127
04.12.12;51009-1783;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Ziehbrunnen;Flaeche;0;127
04.12.12;51009-1790;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Spundwand;Flaeche;0;127
04.12.12;51009-1791;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Höckerlinie;Flaeche;0;127
04.12.12;51009-9999;ALKIS-BB;[AX_SonstigesBauwerkOderSonstigeEinrichtung] Sonstiges;Flaeche;0;127
04.12.12;51011;ALKIS-BB;[Besonderer Bauwerkspunkt] Allgemein;Punkt;U01;131
04.12.12;51011;ALKIS-BB;Textreferenz auf [AX_BesondererBauwerkspunkt];Text;1,8 / S / frei platzierbar;130
04.12.12;53001;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Allgemein;Flaeche;0;127
04.12.12;53001;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Allgemein;Linie;H66;127
04.12.12;53001;ALKIS-BB;Textreferenz auf [AX_BauwerkImVerkehrsbereich];Text;1,8 / S / frei platzierbar;130
04.12.12;53001-1800;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Brücke;Flaeche;0;127
04.12.12;53001-1800;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Brücke;Linie;H66;127
04.12.12;53001-1801;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Mehrstöckige Brücke;Flaeche;0;127
04.12.12;53001-1801;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Mehrstöckige Brücke;Linie;H66;127
04.12.12;53001-1802;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Bogenbrücke;Flaeche;0;127
04.12.12;53001-1802;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Bogenbrücke;Linie;H66;127
04.12.12;53001-1803;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Fachwerkbrücke;Flaeche;0;127
04.12.12;53001-1803;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Fachwerkbrücke;Linie;H66;127
04.12.12;53001-1804;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Hängebrücke;Flaeche;0;127
04.12.12;53001-1804;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Hängebrücke;Linie;H66;127
04.12.12;53001-1805;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Pontonbrücke;Flaeche;0;127
04.12.12;53001-1805;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Pontonbrücke;Linie;H66;127
04.12.12;53001-1806;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Drehbrücke;Flaeche;0;127
04.12.12;53001-1806;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Drehbrücke;Linie;H66;127
04.12.12;53001-1807;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Hebebrücke;Flaeche;0;127
04.12.12;53001-1807;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Hebebrücke;Linie;H66;127
04.12.12;53001-1808;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Zugbrücke;Flaeche;0;127
04.12.12;53001-1808;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Zugbrücke;Linie;H66;127
04.12.12;53001-1810;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Landebrücke;Flaeche;0;127
04.12.12;53001-1810;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Landebrücke;Linie;H66;127
04.12.12;53001-1820;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Steg;Flaeche;0;127
04.12.12;53001-1820;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Steg;Linie;H66;127
04.12.12;53001-1830;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Hochbahn, Hochstraße;Flaeche;0;127
04.12.12;53001-1830;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Hochbahn, Hochstraße;Linie;H66;127
04.12.12;53001-1840;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Brückenpfeiler;Flaeche;0;127
04.12.12;53001-1840;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Brückenpfeiler;Linie;H66;127
04.12.12;53001-1845;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Widerlager;Flaeche;0;127
04.12.12;53001-1845;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Widerlager;Linie;H66;127
04.12.12;53001-1850;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Brückenjoch;Flaeche;0;127
04.12.12;53001-1850;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Brückenjoch;Linie;H66;127
04.12.12;53001-1870;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Tunnel, Unterführung;Flaeche;0;127
04.12.12;53001-1870;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Tunnel, Unterführung;Linie;H66;127
04.12.12;53001-1880;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Schutzgalerie;Flaeche;0;127
04.12.12;53001-1880;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Schutzgalerie;Linie;H66;127
04.12.12;53001-1890;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Schleusenkammer;Flaeche;0;127
04.12.12;53001-1890;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Schleusenkammer;Linie;H66;127
04.12.12;53001-1900;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Durchfahrt;Flaeche;0;127
04.12.12;53001-1900;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Durchfahrt;Linie;H66;127
04.12.12;53001-1910;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Anflugbefeuerung;Flaeche;0;127
04.12.12;53001-1910;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Anflugbefeuerung;Linie;H66;127
04.12.12;53001-9999;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Sonstiges;Flaeche;0;127
04.12.12;53001-9999;ALKIS-BB;[AX_BauwerkImVerkehrsbereich] Sonstiges;Linie;H66;127
04.12.12;53002;ALKIS-BB;[AX_Strassenverkehrsanlage] Allgemein;Flaeche;0;128
04.12.12;53002;ALKIS-BB;[AX_Strassenverkehrsanlage] Allgemein;Linie;H29;128
04.12.12;53002;ALKIS-BB;[AX_Strassenverkehrsanlage] Allgemein;Text;2,5 / S / frei platzierbar;130
04.12.12;53003;ALKIS-BB;[AX_WegPfadSteig] Allgemein;Flaeche;0;128
04.12.12;53003;ALKIS-BB;[AX_WegPfadSteig] Allgemein;Linie;H30;128
04.12.12;53003;ALKIS-BB;[AX_WegPfadSteig] Allgemein;Text;2,5 / S / frei platzierbar;130
04.12.12;53004;ALKIS-BB;[AX_Bahnverkehrsanlage] Allgemein;Flaeche;0;128
04.12.12;53004;ALKIS-BB;[AX_Bahnverkehrsanlage] Allgemein;Linie;H44;128
04.12.12;53004;ALKIS-BB;[AX_Bahnverkehrsanlage] Allgemein;Text;2,5 / S / frei platzierbar;130
04.12.12;53005;ALKIS-BB;[AX_SeilbahnSchwebebahn] Allgemein;Flaeche;0;128
04.12.12;53005;ALKIS-BB;[AX_SeilbahnSchwebebahn] Allgemein;Linie;H46;128
04.12.12;53005;ALKIS-BB;Textreferenz auf [AX_SeilbahnSchwebebahn];Text;2,5 / S / frei platzierbar;130
04.12.12;53006;ALKIS-BB;[AX_Gleis] Allgemein;Flaeche;0;128
04.12.12;53006;ALKIS-BB;[AX_Gleis] Allgemein;Linie;H44;128
04.12.12;53006;ALKIS-BB;[AX_Gleis] Allgemein;Text;1,8 / S / frei platzierbar;130
04.12.12;53007;ALKIS-BB;[AX_Flugverkehrsanlage] Allgemein;Flaeche;0;128
04.12.12;53007;ALKIS-BB;[AX_Flugverkehrsanlage] Allgemein;Linie;H43;128
04.12.12;53007;ALKIS-BB;[AX_Flugverkehrsanlage] Allgemein;Text;1,8 / S / frei platzierbar;130
04.12.12;53008;ALKIS-BB;[AX_EinrichtungenFuerDenSchiffsverkehr] Allgemein;Flaeche;0;128
04.12.12;53008;ALKIS-BB;[AX_EinrichtungenFuerDenSchiffsverkehr] Allgemein;Linie;H43;128
04.12.12;53008;ALKIS-BB;[AX_EinrichtungenFuerDenSchiffsverkehr] Allgemein;Text;1,8 / S / frei platzierbar;130
04.12.12;53009;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Allgemein;Flaeche;0;128
04.12.12;53009;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Allgemein;Linie;H43;128
04.12.12;53009;ALKIS-BB;Textreferenz auf [AX_BauwerkImGewaesserbereich];Text;1,8 / S / frei platzierbar;130
04.12.12;53009-2010;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Durchlass;Flaeche;0;128
04.12.12;53009-2010;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Durchlass;Linie;H43;128
04.12.12;53009-2011;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Rohrdurchlass;Flaeche;0;128
04.12.12;53009-2011;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Rohrdurchlass;Linie;H43;128
04.12.12;53009-2012;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Düker;Flaeche;0;128
04.12.12;53009-2012;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Düker;Linie;H43;128
04.12.12;53009-2020;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Rückhaltebecken;Flaeche;0;128
04.12.12;53009-2020;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Rückhaltebecken;Linie;H43;128
04.12.12;53009-2030;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Staumauer;Flaeche;0;128
04.12.12;53009-2030;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Staumauer;Linie;H43;128
04.12.12;53009-2040;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Staudamm;Flaeche;0;128
04.12.12;53009-2040;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Staudamm;Linie;H43;128
04.12.12;53009-2050;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Wehr;Flaeche;0;128
04.12.12;53009-2050;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Wehr;Linie;H43;128
04.12.12;53009-2060;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Sicherheitstor;Flaeche;0;128
04.12.12;53009-2060;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Sicherheitstor;Linie;H43;128
04.12.12;53009-2070;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Siel;Flaeche;0;128
04.12.12;53009-2070;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Siel;Linie;H43;128
04.12.12;53009-2080;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Sperrwerk;Flaeche;0;128
04.12.12;53009-2080;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Sperrwerk;Linie;H43;128
04.12.12;53009-2090;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Schöpfwerk;Flaeche;0;128
04.12.12;53009-2090;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Schöpfwerk;Linie;H43;128
04.12.12;53009-2110;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Fischtreppe;Flaeche;0;128
04.12.12;53009-2110;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Fischtreppe;Linie;H43;128
04.12.12;53009-2120;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Pegel;Flaeche;0;128
04.12.12;53009-2120;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Pegel;Linie;H43;128
04.12.12;53009-2131;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Wellenbrecher, Buhne;Flaeche;0;128
04.12.12;53009-2131;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Wellenbrecher, Buhne;Linie;H43;128
04.12.12;53009-2132;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Lahnung;Flaeche;0;128
04.12.12;53009-2132;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Lahnung;Linie;H43;128
04.12.12;53009-2133;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Hafendamm, Mole;Flaeche;0;128
04.12.12;53009-2133;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Hafendamm, Mole;Linie;H43;128
04.12.12;53009-2135;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Deckwerk;Flaeche;0;128
04.12.12;53009-2135;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Deckwerk;Linie;H43;128
04.12.12;53009-2136;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Ufermauer, Kaimauer;Flaeche;0;128
04.12.12;53009-2136;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Ufermauer, Kaimauer;Linie;H43;128
04.12.12;53009-9999;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Sonstiges;Flaeche;0;128
04.12.12;53009-9999;ALKIS-BB;[AX_BauwerkImGewaesserbereich] Sonstiges;Linie;H43;128
04.12.12;61002;ALKIS-BB;[AX_Boeschungsflaeche] Allgemein;Flaeche;0;127
04.12.12;61002;ALKIS-BB;[AX_Boeschungsflaeche] Allgemein;Linie;H43;127
04.12.12;61003;ALKIS-BB;[AX_DammWallDeich] Allgemein;Flaeche;0;127
04.12.12;61003;ALKIS-BB;[AX_DammWallDeich] Allgemein;Linie;H43;127
04.12.12;61009;ALKIS-BB;[AX_BesondererTopographischerPunkt] Allgemein;Punkt;U18;127
04.12.12;61009;ALKIS-BB;Textreferenz auf [AX_BesondererTopographischerPunkt];Text;1,8 / S / frei platzierbar;130
