Datum;Fachbedeutung;RAS-Verm;Bezeichnung;Symbolart;Landescode;Ebene;Bemerkung;Kategorie I;Kategorie II
25.09.2012;53007-1320;;Zurollbahn, Taxiway;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53007-1330;;Vorfeld;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53007-1330;;Vorfeld;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53007-5531;;Hubschrauberlandeplatz;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53007-5531;;Hubschrauberlandeplatz;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-0000;;EinrichtungenFuerDenSchiffsverkehr;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-0000;;EinrichtungenFuerDenSchiffsverkehr;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1410;;Bake;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1410;;Bake;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1420;;Leuchtfeuer;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1420;;Leuchtfeuer;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1430;;Kilometerstein;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1430;;Kilometerstein;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1440;;Tafel an Gewaessern;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1440;;Tafel an Gewaessern;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1450;;Pricke;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1450;;Pricke;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1460;;Anleger;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-1460;;Anleger;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-9999;;Sonstiges;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53008-9999;;Sonstiges;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-0000;;BauwerkImGewaesserbereich;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
26.09.2014;53009-0000;;[PPO] BauwerkImGewaesserbereich;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2010;;Durchlass;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2011;;Rohrdurchlass;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2012;;Dueker;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2020;;Rueckhaltebecken;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2030;;Staumauer;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2040;;Staudamm;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2050;;Wehr;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2060;;Sicherheitstor;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2070;;Siel;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2080;;Sperrwerk;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2090;;Schoepfwerk;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2110;;Fischtreppe;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2120;;Pegel;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2131;;Wellenbrecher, Buhne;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2132;;Lahnung;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2133;;Hafendamm, Mole;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2135;;Deckwerk;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-2136;;Ufermauer, Kaimauer;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;53009-9999;;Sonstiges;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-0000;;Vegetationsmerkmal;Punkt;15;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-0000;;Vegetationsmerkmal;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1011;;Nadelbaum;Punkt;a80;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1011;;Nadelbaum;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1011;;Nadelbaum;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1012;;Laubbaum;Punkt;a79;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1012;;Laubbaum;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1012;;Laubbaum;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1021;;Baumbestand, Laubholz;Punkt;B08;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1021;;Baumbestand, Laubholz;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1021;;Baumbestand, Laubholz;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1022;;Baumbestand, Nadelholz;Punkt;B09;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1022;;Baumbestand, Nadelholz;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1022;;Baumbestand, Nadelholz;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1023;;Baumbestand, Laub- und Nadelholz;Punkt;B10;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1023;;Baumbestand, Laub- und Nadelholz;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1023;;Baumbestand, Laub- und Nadelholz;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1100;;Hecke;Linie;50;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1100;;Hecke;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1101;;Heckenkante, rechts;Linie;48;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1102;;Heckenkante, links;Linie;46;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1102;;Heckenkante, links;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1103;;Heckenmitte;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1103;;Heckenmitte;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1210;;Baumreihe, Laubholz;Punkt;G06;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1210;;Baumreihe, Laubholz;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1210;;Baumreihe, Laubholz;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1220;;Baumreihe, Nadelholz;Punkt;G07;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1220;;Baumreihe, Nadelholz;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1220;;Baumreihe, Nadelholz;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1230;;Baumreihe, Laub- und Nadelholz;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1230;;Baumreihe, Laub- und Nadelholz;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1250;;Gehoelz;Punkt;B16;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1250;;Gehoelz;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1250;;Gehoelz;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1260;;Gebuesch;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1260;;Gebuesch;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1300;;Schneise;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1300;;Schneise;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1400;;Roehricht, Schilf;Punkt;B18;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1400;;Roehricht, Schilf;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1400;;Roehricht, Schilf;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1500;;Gras;Punkt;B01;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1500;;Gras;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1500;;Gras;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1510;;Rain;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1510;;Rain;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1600;;Zierflaeche;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1600;;Zierflaeche;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1700;;Korbweide;Punkt;B07;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1700;;Korbweide;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1700;;Korbweide;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1800;;Reet;Punkt;B18;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1800;;Reet;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;54001-1800;;Reet;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-0000;;UntergeordnetesGewaesser;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-0000;;UntergeordnetesGewaesser;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1010;;Graben;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1010;;Graben;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1011;;Grabenkante, rechts;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1011;;Grabenkante, rechts;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1012;;Grabenkante, links;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1012;;Grabenkante, links;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1013;;Grabenmitte;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1013;;Grabenmitte;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1020;;Fleet;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1020;;Fleet;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1030;;Bach;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1030;;Bach;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1040;;Teich;Linie;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;55002-1040;;Teich;Flaeche;0;1040;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61001-0000;;BoeschungKliff;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61001-0000;;BoeschungKliff;Flaeche;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61001-2400;;Befestigt;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61001-2400;;Befestigt;Flaeche;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61001-2500;;Unbefestigt;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61001-2500;;Unbefestigt;Flaeche;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61002-0000;;Boeschungsflaeche;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61002-0000;;Boeschungsflaeche;Flaeche;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-0000;;DammWallDeich;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
26.09.2014;61003-0000;;[FPO] DammWallDeich;Flaeche;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1910;;Hochwasserdeich;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1920;;Hauptdeich, Landeschutzdeich;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1930;;Ueberlaufdeich;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1940;;Leitdeich;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1950;;Polterdeich;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1960;;Schlafdeich;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1970;;Mitteldeich;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1980;;Binnendeich;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1990;;Wall;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1991;;Wallkante, rechts;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1992;;Wallkante, links;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-1993;;Wallmitte;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-2001;;Knickkante, rechts;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-2002;;Knickkante, links;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-2003;;Knickmitte;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-2010;;Graben mit Wall, rechts;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-2011;;Graben mit Wall, links;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-2012;;Graben mit Knick, rechts;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61003-2013;;Graben mit Knick, links;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;61009-0000;;BesondererTopographischerPunkt;Punkt;15;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;62040-0000;;Gelaendekante;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;62040-1200;;Allgemeine Gelaendekante;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;62040-1220;;Oberkante;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;62040-1230;;Unterkante;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;62040-1240;;Sonstige Begrenzungskante;Linie;0;1060;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;66666-0000;;Nicht zu übernehmende Texte aus ALKIS;Text;1;1073;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-0000;;KlassifizierungNachStrassenrecht;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-0000;;KlassifizierungNachStrassenrecht;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1100;;Klassifizierung nach Bundes- oder Landesstrassengesetz;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1100;;Klassifizierung nach Bundes- oder Landesstrassengesetz;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1110;;Bundesautobahn;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1110;;Bundesautobahn;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1120;;Bundesstrasse;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1120;;Bundesstrasse;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1130;;Landes- oder Staatsstrasse;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1130;;Landes- oder Staatsstrasse;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1140;;Kreisstrasse;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1140;;Kreisstrasse;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1150;;Gemeindestrasse;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1150;;Gemeindestrasse;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1160;;Ortsstrasse;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1160;;Ortsstrasse;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1170;;Gemeindeverbindungsstrasse;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1170;;Gemeindeverbindungsstrasse;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1180;;Sonstige oeffentliche Strasse;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1180;;Sonstige oeffentliche Strasse;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1190;;Privatstrasse;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71001-1190;;Privatstrasse;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-0000;;KlassifizierungNachWasserrecht;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-0000;;KlassifizierungNachWasserrecht;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1300;;Klassifizierung nach Bundes- oder Landeswassergesetz;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1300;;Klassifizierung nach Bundes- oder Landeswassergesetz;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1310;;Gewaesser I. Ordnung - Bundeswasserstrass¸e;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1310;;Gewaesser I. Ordnung - Bundeswasserstrass¸e;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1320;;Gewaesser I. Ordnung - nach Landesrecht;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1320;;Gewaesser I. Ordnung - nach Landesrecht;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1330;;Gewaesser II. Ordnung;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1330;;Gewaesser II. Ordnung;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1340;;Gewaesser III. Ordnung;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71003-1340;;Gewaesser III. Ordnung;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-0000;;AndereFestlegungNachWasserrecht;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-0000;;AndereFestlegungNachWasserrecht;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1410;;Wasserstrassengesetz;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1410;;Wasserstrassengesetz;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1420;;Veraenderungssperre;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1420;;Veraenderungssperre;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1421;;Veraenderungssperre nach Bundeswassergesetz;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1421;;Veraenderungssperre nach Bundeswassergesetz;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1430;;Landeswassergesetz;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1430;;Landeswassergesetz;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1440;;Ueberschwemmungsgebiet;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1440;;Ueberschwemmungsgebiet;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1441;;Festgesetztes Ueberschwemmungsgebiet;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1441;;Festgesetztes Ueberschwemmungsgebiet;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1442;;Natuerliches Ueberschwemmungsgebiet;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1442;;Natuerliches Ueberschwemmungsgebiet;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1450;;Pegelschutzgebiet;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1450;;Pegelschutzgebiet;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1460;;Wasser- und Bodenschutzgebiet;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1460;;Wasser- und Bodenschutzgebiet;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1470;;Deichgebiet;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1470;;Deichgebiet;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1480;;Unterhaltungsverbandsgebiet;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71004-1480;;Unterhaltungsverbandsgebiet;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71005-0000;;SchutzgebietNachWasserrecht;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71005-0000;;SchutzgebietNachWasserrecht;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71005-2111;;Oeffentliche Wasserversorgung;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71005-2111;;Oeffentliche Wasserversorgung;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71005-2112;;Grundwasseranreicherung;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71005-2112;;Grundwasseranreicherung;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71005-2113;;Verhuetung von schaedlichen Abfluss;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71005-2113;;Verhuetung von schaedlichen Abfluss;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-0000;;BauRaumOderBodenordnungsrecht;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-0000;;BauRaumOderBodenordnungsrecht;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1700;;Festlegung nach Baugesetzbuch - Allgemeines Staedtebaurecht;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1700;;Festlegung nach Baugesetzbuch - Allgemeines Staedtebaurecht;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1710;;Bebauungsplan;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1710;;Bebauungsplan;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1720;;Veraenderungssperre nach Baugesetzbuch;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1720;;Veraenderungssperre nach Baugesetzbuch;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1730;;Vorkaufrechtssatzung;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1730;;Vorkaufrechtssatzung;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1740;;Enteignungsverfahren;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1740;;Enteignungsverfahren;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1750;;Umlegung;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1750;;Umlegung;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1760;;Bauland;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1760;;Bauland;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1770;;Vereinfachte Umlegung;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1770;;Vereinfachte Umlegung;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1780;;Vorhaben- und Erschliessungsplan;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1780;;Vorhaben- und Erschliessungsplan;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1790;;Flaechennutzungsplan;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1790;;Flaechennutzungsplan;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1800;;Festlegung nach Baugesetzbuch - Besonderes Staedtebaurecht;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1800;;Festlegung nach Baugesetzbuch - Besonderes Staedtebaurecht;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1810;;Staedtebauliche Entwicklungsmass¸nahme;Linie;0;1030;;Lageplan Bestand;Import ALKIS NAS
25.09.2012;71008-1810;;Staedtebauliche Entwicklungsmass¸nahme;Flaeche;0;1030;;Lageplan Bestand;Import ALKIS NAS
